seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.2000, 35/50, 5.85025, 0.9298, 0.9969, 0.6513, 80.4
1, 0.2000, 36/50, 5.97023, 0.8570, 0.9260, 0.6476, 80.19
1, 0.2000, 37/50, 6.08311, 0.8903, 0.9238, 0.6448, 80.33
1, 0.2000, 38/50, 6.15466, 0.9087, 0.9462, 0.6424, 80.46
1, 0.2000, 39/50, 6.17548, 0.8305, 0.8911, 0.6425, 80.57
1, 0.2000, 40/50, 6.21169, 0.8517, 0.9472, 0.6437, 80.58
1, 0.2000, 41/50, 6.26465, 0.9123, 0.9939, 0.6412, 80.47999999999999
1, 0.2000, 42/50, 6.35533, 0.9157, 0.9617, 0.6403, 80.66
1, 0.2000, 43/50, 6.44351, 1.0254, 0.9368, 0.64, 80.57
1, 0.2000, 44/50, 6.47554, 0.9911, 0.9643, 0.6399, 80.44
1, 0.2000, 45/50, 6.55014, 0.9801, 0.9599, 0.6407, 80.19
1, 0.2000, 46/50, 6.60277, 0.9359, 0.9733, 0.6422, 79.97
1, 0.2000, 47/50, 6.61521, 0.8878, 1.0004, 0.6404, 79.91
1, 0.2000, 48/50, 6.63352, 0.9530, 0.9724, 0.6406, 80.21000000000001
1, 0.2000, 49/50, 6.62448, 0.9287, 0.9775, 0.6422, 80.35
1, 0.2000, 50/50, 6.62484, 0.9928, 0.9581, 0.6427, 80.05
1, 0.2500, 1/50, 0.37336, 2.2239, 2.2198, 0.5953, 14.56
1, 0.2500, 2/50, 0.62247, 2.0410, 2.0357, 0.6222, 23.52
1, 0.2500, 3/50, 0.60003, 1.9351, 1.9352, 0.6338, 26.19
1, 0.2500, 4/50, 0.77724, 1.8179, 1.8039, 0.6182, 28.749999999999996
1, 0.2500, 5/50, 0.97706, 1.6657, 1.6648, 0.6086, 33.019999999999996
1, 0.2500, 6/50, 1.17665, 1.4898, 1.5250, 0.5975, 41.64
1, 0.2500, 7/50, 1.33440, 1.3771, 1.3736, 0.5867, 50.33
1, 0.2500, 8/50, 1.51884, 1.2871, 1.2629, 0.5683, 57.34
1, 0.2500, 9/50, 1.70158, 1.0931, 1.0858, 0.5709, 63.959999999999994
1, 0.2500, 10/50, 2.35919, 1.2101, 1.2651, 0.5621, 58.14
1, 0.2500, 11/50, 2.06809, 1.1061, 1.1038, 0.5704, 61.7
1, 0.2500, 12/50, 2.07866, 0.9369, 0.9858, 0.5787, 69.01
1, 0.2500, 13/50, 2.26506, 0.9921, 1.0405, 0.578, 67.62
1, 0.2500, 14/50, 2.12935, 1.0550, 1.0267, 0.5873, 66.09
1, 0.2500, 15/50, 2.58158, 0.9678, 0.9736, 0.5705, 68.65
1, 0.2500, 16/50, 2.47897, 0.9284, 0.8721, 0.591, 71.13000000000001
1, 0.2500, 17/50, 2.59297, 1.1958, 1.2148, 0.5741, 63.239999999999995
1, 0.2500, 18/50, 2.72315, 0.9245, 0.9280, 0.5997, 72.44
1, 0.2500, 19/50, 2.59720, 0.8416, 0.8836, 0.6106, 74.4
1, 0.2500, 20/50, 2.99306, 1.2330, 1.2027, 0.6029, 67.83
1, 0.2500, 21/50, 2.65471, 0.8304, 0.8823, 0.6425, 76.28
1, 0.2500, 22/50, 2.85626, 1.0607, 1.1228, 0.6151, 70.64
1, 0.2500, 23/50, 2.83918, 0.9336, 0.9470, 0.6302, 74.67
1, 0.2500, 24/50, 3.02781, 1.0575, 1.0346, 0.6322, 72.41
1, 0.2500, 25/50, 3.49169, 1.1106, 1.1749, 0.6146, 71.93
1, 0.2500, 26/50, 3.24788, 0.9692, 0.9767, 0.6424, 76.14
1, 0.2500, 27/50, 3.52469, 0.9984, 0.9879, 0.6295, 74.71
1, 0.2500, 28/50, 3.70173, 1.0560, 1.0274, 0.6434, 74.91
1, 0.2500, 29/50, 3.81209, 1.1234, 1.0159, 0.6391, 75.77000000000001
1, 0.2500, 30/50, 3.87399, 0.9353, 0.9961, 0.6528, 78.64999999999999
1, 0.2500, 31/50, 4.27262, 1.0101, 0.9039, 0.6554, 77.78
1, 0.2500, 32/50, 4.23830, 0.8707, 0.8729, 0.6623, 79.82000000000001
1, 0.2500, 33/50, 4.52295, 0.9013, 0.9322, 0.6596, 79.71000000000001
1, 0.2500, 34/50, 4.72064, 0.9434, 0.8798, 0.65, 79.3
1, 0.2500, 35/50, 5.08324, 0.9554, 1.0484, 0.6453, 79.58
1, 0.2500, 36/50, 5.13470, 0.8917, 1.0268, 0.6442, 79.80000000000001
1, 0.2500, 37/50, 5.26559, 0.9240, 0.9841, 0.6398, 79.78
1, 0.2500, 38/50, 5.29514, 0.9418, 0.9931, 0.6419, 79.7
1, 0.2500, 39/50, 5.31066, 0.8423, 0.9269, 0.6413, 79.83
1, 0.2500, 40/50, 5.41754, 0.9210, 0.9483, 0.6388, 79.66
1, 0.2500, 41/50, 5.43244, 0.9053, 1.0446, 0.6374, 79.73
1, 0.2500, 42/50, 5.42969, 0.9722, 0.9977, 0.6367, 79.77
1, 0.2500, 43/50, 5.36047, 1.0423, 0.9503, 0.6402, 79.74
1, 0.2500, 44/50, 5.46262, 0.9687, 1.0126, 0.6403, 79.89
1, 0.2500, 45/50, 5.45892, 0.9578, 0.9981, 0.6373, 79.77
1, 0.2500, 46/50, 5.32557, 0.9052, 0.9829, 0.6405, 79.67999999999999
1, 0.2500, 47/50, 5.57384, 0.9186, 1.0242, 0.6403, 79.73
1, 0.2500, 48/50, 5.65201, 0.9697, 1.0225, 0.6366, 79.78
1, 0.2500, 49/50, 5.75413, 0.9906, 1.0319, 0.6346, 79.46
1, 0.2500, 50/50, 5.84778, 0.9569, 0.9718, 0.6355, 79.58
1, 0.3000, 1/50, 0.22153, 2.2655, 2.2620, 0.5842, 14.13
1, 0.3000, 2/50, 0.34598, 2.1215, 2.1188, 0.6378, 21.29
1, 0.3000, 3/50, 0.43121, 2.0103, 2.0094, 0.6412, 21.98
1, 0.3000, 4/50, 0.58008, 1.9297, 1.9183, 0.63, 26.13
1, 0.3000, 5/50, 0.66397, 1.7541, 1.7522, 0.6291, 30.14
1, 0.3000, 6/50, 0.77513, 1.6417, 1.6857, 0.6328, 35.410000000000004
1, 0.3000, 7/50, 1.07938, 1.5329, 1.5293, 0.6146, 40.660000000000004
1, 0.3000, 8/50, 1.14176, 1.4451, 1.4451, 0.6076, 48.5
1, 0.3000, 9/50, 1.23843, 1.2759, 1.2600, 0.5924, 52.01
1, 0.3000, 10/50, 1.50508, 1.0849, 1.1165, 0.5811, 61.970000000000006
1, 0.3000, 11/50, 1.66128, 1.0776, 1.0783, 0.5729, 64.74
1, 0.3000, 12/50, 1.57626, 0.9956, 0.9884, 0.5859, 67.69
1, 0.3000, 13/50, 1.78492, 0.8824, 0.9249, 0.5766, 70.59
1, 0.3000, 14/50, 1.96067, 1.0174, 1.0399, 0.5838, 65.79
1, 0.3000, 15/50, 2.05144, 1.0092, 1.0401, 0.5949, 65.75999999999999
1, 0.3000, 16/50, 2.36758, 1.0289, 1.0165, 0.5866, 67.44
1, 0.3000, 17/50, 2.22822, 1.0497, 0.9826, 0.5939, 69.51
1, 0.3000, 18/50, 2.18101, 1.1184, 1.1152, 0.5874, 66.25999999999999
1, 0.3000, 19/50, 2.32853, 1.0072, 1.0531, 0.5919, 68.39
1, 0.3000, 20/50, 2.15663, 0.9289, 0.8459, 0.6186, 73.64
1, 0.3000, 21/50, 2.66257, 0.9186, 1.0677, 0.6036, 72.25
1, 0.3000, 22/50, 2.44543, 0.9610, 0.9835, 0.6212, 73.24000000000001
