seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.2500, 12/50, 1.44961, 3.8602, 3.8885, 0.5497, 10.76
1, 0.2500, 13/50, 1.30357, 3.8859, 3.8789, 0.5584, 10.02
1, 0.2500, 14/50, 1.88861, 3.6961, 3.6919, 0.5359, 12.9
1, 0.2500, 15/50, 2.18508, 3.5009, 3.5184, 0.5278, 15.129999999999999
1, 0.2500, 16/50, 2.08766, 3.4842, 3.4313, 0.5239, 15.85
1, 0.2500, 17/50, 2.47854, 3.3253, 3.3450, 0.5183, 19.32
1, 0.2500, 18/50, 3.42140, 3.3665, 3.3702, 0.5103, 18.41
1, 0.2500, 19/50, 4.28062, 3.3037, 3.2982, 0.5091, 18.95
1, 0.2500, 20/50, 4.99748, 3.2387, 3.2235, 0.5083, 21.34
1, 0.2500, 21/50, 4.40840, 3.1999, 3.1978, 0.5067, 23.54
1, 0.2500, 22/50, 5.20546, 3.1875, 3.1075, 0.5067, 23.369999999999997
1, 0.2500, 23/50, 5.67218, 2.9836, 2.9520, 0.5059, 26.979999999999997
1, 0.2500, 24/50, 6.17472, 3.3534, 3.3159, 0.5058, 24.69
1, 0.2500, 25/50, 7.00997, 3.4227, 3.4391, 0.5059, 25.019999999999996
1, 0.2500, 26/50, 6.87232, 3.0716, 3.0270, 0.5056, 28.310000000000002
1, 0.2500, 27/50, 7.46325, 3.0130, 3.0583, 0.5056, 30.73
1, 0.2500, 28/50, 7.71919, 2.9446, 2.9902, 0.5056, 31.44
1, 0.2500, 29/50, 8.37926, 3.0321, 3.0279, 0.5055, 30.349999999999998
1, 0.2500, 30/50, 8.35659, 2.8026, 2.9493, 0.5055, 33.64
1, 0.2500, 31/50, 6.99338, 3.0585, 3.0740, 0.5055, 30.03
1, 0.2500, 32/50, 8.45919, 3.1408, 3.1130, 0.5056, 31.61
1, 0.2500, 33/50, 9.36193, 2.9964, 3.0804, 0.5057, 33.18
1, 0.2500, 34/50, 9.41595, 3.0615, 3.0544, 0.5055, 33.89
